state,area_nr,area_name,total_n,germans_n,foreigner_n,for_prop,pop_move_n,pop_migr_background_n,income,unemp_n,unemp_prop,votes_total,afd_votes,afd_prop,east,east_num,state_id,total_n_z,germans_n_z,foreigner_n_z,for_prop_z,pop_move_n_z,pop_migr_background_n_z,income_z,unemp_n_z,unemp_prop_z,votes_total_z,afd_votes_z,afd_prop_z
Nordrhein-Westfalen,103,Solingen – Remscheid – Wuppertal II,309600,266100,43500,14,4024800,91951,22492,27554,8,162468,16221,0.09984119949774725,no,0,10,0.9180576007020269,0.7171929688971537,0.7793589753048139,0.8051537475787374,0.1511875887171904,1.2833307810186245,0.6205366629044442,1.5812654727530704,0.954761459813123,0.34601819467715217,-0.4099832443745647,-0.5079433226184713
Nordrhein-Westfalen,104,Mettmann I,266900,239400,27499,10,3736599,65123,24519,17081,6,159165,15053,0.09457481230169949,no,0,10,-0.20950379098817512,-0.23076390666086746,-0.07676445602340863,0.06555015149258542,-0.05202681232289422,0.39532432693899544,1.4868272216805154,0.0497979414620384,0.13207074948423594,0.1810186021908483,-0.5493962698896916,-0.6043619518953338
Nordrhein-Westfalen,105,Mettmann II,216400,190800,25599,11,3570600,52801,24519,13849,6,124443,11926,0.09583504094243951,no,0,10,-1.5430365844391167,-1.9562584441934452,-0.17842275984964592,0.2504510505141234,-0.16907493970015178,-0.012533714181072768,1.4868272216805154,-0.4228176473026532,0.13207074948423594,-1.5535002746815232,-0.9226364503569876,-0.5812893000768756
Nordrhein-Westfalen,106,Düsseldorf I,324000,263000,61000,18,3628799,106596,24128,24948,7,171910,12029,0.06997266011284975,no,0,10,1.2983124962603152,0.6071305601244995,1.7156854579148944,1.5447573436648894,-0.1280380420969794,1.7680800921859188,1.3197233201109821,1.2001899082973815,0.5434161046486795,0.817688237745781,-0.9103423222507735,-1.0547856869921075
Nordrhein-Westfalen,107,Düsseldorf II,288200,234600,53599,18,3227839,94817,24128,22191,7,142546,12968,0.09097414168058031,no,0,10,0.35295657535845965,-0.40118312024433195,1.3196996123264826,1.5447573436648894,-0.4107603305034469,1.3781953440644057,1.3197233201109821,0.7970336031537384,0.5434161046486795,-0.64917462443037,-0.7982628436902391,-0.6702841321000711
Nordrhein-Westfalen,108,Neuss I,295700,257700,38000,12,5854860,68011,23689,16854,5,158773,14893,0.09380058322258822,no,0,10,0.5510060001284014,0.41895934512609084,0.48508493791307444,0.43535194953566136,1.4415875067168409,0.4909170897011085,1.1321053845891789,0.01660371539471631,-0.27927460568020757,0.1614364525527523,-0.5684939446177911,-0.6185367749334536
Nordrhein-Westfalen,109,Mönchengladbach,260000,225900,34099,13,3848000,67080,20705,25740,9,130836,12373,0.09456877312054786,no,0,10,-0.3917092617765216,-0.7100679448643613,0.2763643888466788,0.6202528485571994,0.026523530980100803,0.4601010017054273,-0.14318372611027674,1.316004124356056,1.3661068149775664,-1.2341413904051257,-0.8692823215853593,-0.604472519072968
Nordrhein-Westfalen,110,Krefeld I – Neuss II,269400,239900,29499,10,4229579,67888,22513,21013,7,154179,12104,0.07850615194027721,no,0,10,-0.14348731606486118,-0.21301190524592323,0.030244284846314837,0.06555015149258542,0.29558001563655395,0.4868457912870711,0.6295115527585623,0.6247745797735382,0.5434161046486795,-0.06805435213452592,-0.9013902872219768,-0.8985519057837417
Nordrhein-Westfalen,111,Viersen,297700,271500,26199,8,3602169,50013,21988,19945,6,172016,12841,0.07465003255511116,no,0,10,0.6038191800670526,0.9089145841785512,-0.1463201375887289,-0.3042516465504906,-0.14681521323690416,-0.10481647823258633,0.40513930640560847,0.4686008641792651,0.13207074948423594,0.822983410862205,-0.8134216230056681,-0.9691509201753674
Nordrhein-Westfalen,112,Kleve,310300,269100,41199,13,6609390,56784,19649,19859,6,167653,11621,0.06931578915975259,no,0,10,0.9365422136805548,0.8237049773868189,0.6562454189341971,0.6202528485571994,1.9736167571940255,0.11930353446210461,-0.5944924730602181,0.45602507809208587,0.13207074948423594,0.6050320872116619,-0.9590413928074274,-1.0668118815257994
Nordrhein-Westfalen,113,Wesel I,263500,244300,19199,7,4268700,50065,20936,18708,7,159095,14325,0.09004054181463905,no,0,10,-0.2992861968838821,-0.05679429279441414,-0.520850730632761,-0.48915254557202853,0.32316475886468,-0.1030952789030746,-0.04445993771497707,0.2877142666229769,0.5434161046486795,0.177521789755474,-0.6362906899025446,-0.687376764300505
Nordrhein-Westfalen,114,Krefeld II – Wesel II,241800,212700,29100,12,3892980,56097,20940,21036,8,132412,12172,0.09192520315379271,no,0,10,-0.872309199218247,-1.1787207822188885,0.008896041042805006,0.43535194953566136,0.058239533904389774,0.09656384332028617,-0.042750434885621226,0.6281378714015048,0.954761459813123,-1.1554131561458418,-0.8932737754625345,-0.6528718074472254
Nordrhein-Westfalen,115,Duisburg I,243000,203700,39300,16,3353400,75815,16761,31833,13,119621,13549,0.11326606532297841,no,0,10,-0.8406212912550564,-1.4982568076878844,0.5546406194783947,1.1749555456218133,-0.32222558076630486,0.7492293890762921,-1.8287535158551336,2.206983945625631,3.0114882356353405,-1.794380697015449,-0.7289144123338275,-0.26215676859031467
Nordrhein-Westfalen,116,Duisburg II,248200,200000,48199,19,3425160,77438,16761,32514,13,101888,15719,0.15427724560301506,no,0,10,-0.7033070234145634,-1.6296216181584717,1.0307760119782292,1.7296582426864273,-0.27162663968478024,0.8029506681493217,-1.8287535158551336,2.3065666238275973,3.0114882356353405,-2.6802231958224807,-0.46990219883397705,0.48868847700707574
Nordrhein-Westfalen,117,Oberhausen – Wesel III,278400,245100,33299,12,3145920,62361,18676,27840,10,148852,18559,0.12468089108644828,no,0,10,0.09417199365906899,-0.028391090530503395,0.23356089249878942,0.43535194953566136,-0.46852251911071296,0.30390216255223773,-1.0103290363010258,1.6230872729964807,1.77745217014201,-0.3341617784665092,-0.13091847241020965,-0.05317064345809019
Nordrhein-Westfalen,118,Mülheim – Essen I,252400,221900,30500,12,4442240,60323,21940,23725,9,141660,16200,0.11435832274459974,no,0,10,-0.5923993455433959,-0.852083956183915,0.08380215965161143,0.43535194953566136,0.4455301467588798,0.2364443888302203,0.38462527245333844,1.0213505317320295,1.3661068149775664,-0.6934342789695359,-0.41248981418262776,-0.24215938528184017
Nordrhein-Westfalen,119,Essen II,246200,200500,45699,18,4530079,60318,20046,29297,11,109215,16339,0.14960399212562378,no,0,10,-0.7561202033532145,-1.6118696167435274,0.8970150858910749,1.5447573436648894,0.507466606982682,0.23627888889469031,-0.42482431724665115,1.8361444861246228,2.1887975253064536,-2.314206842765518,-0.39589870926259124,0.40312912146034535
Nordrhein-Westfalen,120,Essen III,253300,226700,26600,10,4660720,62058,20046,30142,11,152409,12735,0.08355805759502391,no,0,10,-0.5686334145710029,-0.6816647426004505,-0.12486488504434932,0.06555015149258542,0.599583333039419,0.2938728664591213,-0.42482431724665115,1.9597088959346984,2.1887975253064536,-0.1564737522861329,-0.8260738325130341,-0.806060070236166
Nordrhein-Westfalen,121,Recklinghausen I,217900,197200,20700,9,2331529,43797,19382,22879,10,122884,14776,0.12024348165749812,no,0,10,-1.5034266994851282,-1.7290328260821592,-0.44054067061003355,-0.11935074752895257,-1.0427605657428745,-0.31056599808345015,-0.7086017869197203,0.8976398918511727,1.77745217014201,-1.6313792830636447,-0.5824591192627139,-0.1344120939539226
Nordrhein-Westfalen,122,Recklinghausen II,249000,224200,24800,10,3137400,50049,19382,26145,10,139515,17386,0.12461742464967925,no,0,10,-0.6821817514391029,-0.7704247496751716,-0.22117275182710044,0.06555015149258542,-0.47453008569397087,-0.10362487869677052,-0.7086017869197203,1.3752273030224236,1.77745217014201,-0.8005866028820766,-0.27092830026058967,-0.05433260641496306
Nordrhein-Westfalen,123,Gelsenkirchen,260399,216100,44299,17,3619560,76557,16135,36716,14,118066,20113,0.17035386986939507,no,0,10,-0.3811730323787607,-1.058007172597268,0.8221089672822685,1.3598564446433514,-0.1345525852498808,0.7737895795089402,-2.0962907086493225,2.9210253812500087,3.422833590799784,-1.8720598875441206,0.05456769338645743,0.7830242365058823
Nordrhein-Westfalen,124,Steinfurt I – Borken I,272200,245200,27000,9,3565819,42463,20497,11976,4,153570,9718,0.06328058865663867,no,0,10,-0.06954886415074958,-0.024840690247514553,-0.10346313687040463,-0.11935074752895257,-0.17244608709857387,-0.35472138088284727,-0.23207787323678036,-0.6967065698757557,-0.690619960844651,-0.09847662032228222,-1.1861843616047616,-1.1773061802279488
Nordrhein-Westfalen,125,Bottrop – Recklinghausen III,268000,242800,25199,9,3644799,57620,19296,25460,9,150528,18719,0.12435560161564625,no,0,10,-0.180456542021917,-0.11005029703924679,-0.1998245080235906,-0.11935074752895257,-0.11675622691715229,0.14697512368271629,-0.7453560977508709,1.2750597045373326,1.3661068149775664,-0.25043809787097626,-0.11182079768211009,-0.05912614268846679
Nordrhein-Westfalen,126,Borken II,260300,242400,17900,6,3383900,38264,20527,10151,3,157053,9401,0.05985877378973977,no,0,10,-0.38378728478572394,-0.12425189817120216,-0.5903529078276464,-0.6740534445935665,-0.30071962057975943,-0.4937082267409195,-0.21925660201661157,-0.9635764490513629,-1.1019653160090945,0.0755147755692698,-1.224021629659809,-1.2399538145213749
Nordrhein-Westfalen,127,Coesfeld – Steinfurt II,244800,231200,13600,5,2986560,29131,21996,8078,3,155826,9506,0.06100394029237739,no,0,10,-0.7930894293102704,-0.5218967298659526,-0.8204217006975518,-0.8589543436151045,-0.580889398301791,-0.7960104089799702,0.40855831206432014,-1.2667113857806964,-1.1019653160090945,0.014220649023494805,-1.2114887806194936,-1.2189877555576585
Nordrhein-Westfalen,128,Steinfurt III,254100,234800,19299,7,4091010,41164,20477,12196,4,151387,10341,0.06830837522376426,no,0,10,-0.5475081425955425,-0.3940823196783542,-0.5155002935892748,-0.48915254557202853,0.1978731501582125,-0.3977182641335345,-0.24062538738355954,-0.6645359543039018,-0.690619960844651,-0.20752721384259748,-1.111822790632224,-1.0852559243214561
Nordrhein-Westfalen,129,Münster,310000,280700,29300,9,7099000,63240,22127,17050,5,190122,9392,0.04939985903788094,no,0,10,0.9286202366897571,1.2355514102135248,0.01959691512977735,-0.11935074752895257,2.3188473528312223,0.33299705121840717,0.46454452972572385,0.04526480926782261,-0.27927460568020757,1.7274589245034455,-1.2250958738632645,-1.4314388281668928
Nordrhein-Westfalen,130,Warendorf,277400,252900,24499,8,4271960,58531,22079,15811,5,162139,12024,0.07415859231893622,no,0,10,0.06776540368974342,0.24854013154262636,-0.23727756732799382,-0.3042516465504906,0.3254634287075698,0.17712921193627756,0.4440304957734538,-0.13591424843002792,-0.27927460568020757,0.329583176230893,-0.9109391245860265,-0.9781483584911534
Nordrhein-Westfalen,131,Gütersloh I,322100,284400,37700,11,5507910,86322,23294,15138,4,175031,15082,0.08616759316921002,no,0,10,1.2481399753185967,1.366916220684112,0.4690336267826159,0.2504510505141234,1.1969483956767772,1.0970109535989796,0.9632919801902898,-0.23432708606574496,-0.690619960844651,0.9735961179001117,-0.5459348163452235,-0.7582838939419014
Nordrhein-Westfalen,132,Bielefeld – Gütersloh II,344500,299900,44600,12,3617250,112651,21228,29627,8,184603,16478,0.08926182131384647,no,0,10,1.8396475906314895,1.9172282645473826,0.8382137827831618,0.43535194953566136,-0.13618139731646836,1.9685005141127174,0.08033376882799916,1.8844004094824038,0.954761459813123,1.4517602412058643,-0.3793076043425547,-0.7016338176619745
Nordrhein-Westfalen,133,Herford – Minden-Lübbecke II,301100,275900,25200,8,4486390,77382,22131,17162,5,167031,18097,0.10834515748573618,no,0,10,0.6936015859627596,1.0651321966300602,-0.19977100365315575,-0.3042516465504906,0.4766609055207153,0.801097068871386,0.46625403255507974,0.06164257719531192,-0.27927460568020757,0.5739604110001932,-0.1860630081875972,-0.3522502559853806
Nordrhein-Westfalen,134,Minden-Lübbecke I,264100,246500,17600,6,3908680,63119,21652,13997,5,149668,15825,0.10573402464120586,no,0,10,-0.28344224290228676,0.021314513431340408,-0.6064042189581049,-0.6740534445935665,0.06930981504959513,0.3289919527785818,0.26154106873971805,-0.40117559682704235,-0.27927460568020757,-0.29339893636271747,-0.4572499893266111,-0.4000556755941681
Nordrhein-Westfalen,135,Lippe I,221400,204200,17200,7,4760100,58006,22582,15276,6,127537,14147,0.11092467284003858,no,0,10,-1.4110036345924888,-1.4805048062729402,-0.6278059671320496,-0.48915254557202853,0.6696575075751202,0.1597517187056303,0.6590004765649505,-0.21414733629794563,0.13207074948423594,-1.3989411650379797,-0.6575368530375554,-0.3050236990685044
Nordrhein-Westfalen,136,Höxter – Lippe II,273400,254800,18599,6,3909620,59054,21226,16130,5,158102,15192,0.09608986603585028,no,0,10,-0.037860956187558886,0.3159977369194144,-0.5529533528936781,-0.6740534445935665,0.06997262169140997,0.19444050519271286,0.07947901741332124,-0.08926685585083961,-0.27927460568020757,0.12791700763652164,-0.532805164969655,-0.5766238842429519
Nordrhein-Westfalen,137,Paderborn – Gütersloh III,331400,303900,27500,8,5567519,93123,20240,19221,5,185897,18483,0.09942602624033739,no,0,10,1.4937212620333244,2.0592442758669365,-0.07671095165297377,-0.3042516465504906,1.238979503242672,1.3221239659068504,-0.341913430022893,0.36273029293370923,-0.27927460568020757,1.5164013167969261,-0.13998986790605697,-0.51554444173518
Nordrhein-Westfalen,138,Hagen – Ennepe-Ruhr-Kreis I,287600,246800,40800,14,4572840,81103,21467,27034,9,148785,17622,0.11843935880633129,no,0,10,0.33711262137686426,0.03196571428030694,0.6348971751306872,0.8051537475787374,0.5376179631642186,0.9242621208927927,0.1824765628820105,1.50522583594687,1.3661068149775664,-0.337508727511796,-0.2427592300366428,-0.16744252750941882
Nordrhein-Westfalen,139,Ennepe-Ruhr-Kreis II,227400,207700,19700,8,3229080,44570,24236,14781,6,136424,13190,0.09668386794112473,no,0,10,-1.2525640947765353,-1.3562407963683307,-0.49404504104489527,-0.3042516465504906,-0.40988528471356156,-0.28497970805051615,1.3658798965035899,-0.28653122133461717,0.13207074948423594,-0.9549958491355326,-0.7717648200050009,-0.5657487154863917
Nordrhein-Westfalen,140,Bochum I,276200,244700,31500,11,3286779,64907,19422,27343,9,155734,15189,0.09753168864859312,no,0,10,0.03607749572655272,-0.04259269166245877,0.13730653008647317,0.2504510505141234,-0.36920094383475877,0.38817472972410055,-0.691506758626162,1.5504109278182467,1.3661068149775664,0.009624838394145742,-0.5331632463708069,-0.5502265543836172
Nordrhein-Westfalen,141,Herne – Bochum II,244400,214000,30400,12,3128320,63788,18311,28105,11,126558,16994,0.13427835458841006,no,0,10,-0.8036520652980006,-1.1325655785400337,0.07845172260812526,0.43535194953566136,-0.4809325158085228,0.3511358441524923,-1.1663211694797462,1.6618382417534865,2.1887975253064536,-1.4478465846698572,-0.3177176033444336,0.12254265694039425
Nordrhein-Westfalen,142,Dortmund I,283800,248100,35700,12,3150180,82018,18206,32637,11,154923,15197,0.09809389180431569,no,0,10,0.23676757949342708,0.0781209179591619,0.36202488591289245,0.43535194953566136,-0.465518735819084,0.954548609094778,-1.211195618750337,2.324552922533679,2.1887975253064536,-0.030888231392833497,-0.532208362634402,-0.5399335668701702
Nordrhein-Westfalen,143,Dortmund II,302400,246100,56299,18,3356639,87393,18206,34775,11,142416,15510,0.10890630266262218,no,0,10,0.7279301529228828,0.007112912299385036,1.4641614125006093,1.5447573436648894,-0.3199417183058386,1.1324610397895,-1.211195618750337,2.6371928138637877,2.1887975253064536,-0.6556687046674936,-0.49484853644755716,-0.34197663827241154
Nordrhein-Westfalen,144,Unna I,253600,232000,21599,8,3017840,58835,20283,20795,8,149581,14690,0.09820766006377815,no,0,10,-0.5607114375802053,-0.49349352760204185,-0.39244024158909285,-0.3042516465504906,-0.558833449625229,0.1871916080165,-0.3235362746073177,0.5928964243432465,0.954761459813123,-0.29774497467525407,-0.5927241194290674,-0.5378506627417352
Nordrhein-Westfalen,145,Hamm – Unna II,321800,283700,38100,11,6242920,85277,18884,28640,8,169703,19067,0.1123551145236089,no,0,10,1.240217998327799,1.3420634187031901,0.4904353749565606,0.2504510505141234,1.7152138316345729,1.062421467073215,-0.9214348891745223,1.7400713296214043,0.954761459813123,0.707438737104766,-0.07028335514849353,-0.27883473474513626
Nordrhein-Westfalen,146,Soest,303000,275900,27100,8,7605300,61812,21376,18180,6,173076,16165,0.09339827590191592,no,0,10,0.7437741069044781,1.0651321966300602,-0.09811269982691846,-0.3042516465504906,2.675846291927877,0.2857302696310466,0.14358537351416517,0.2105047892505273,0.13207074948423594,0.8759351420264442,-0.41666743052939953,-0.6259023405410072
Nordrhein-Westfalen,147,Hochsauerlandkreis,263800,242700,21100,8,3376640,45901,22750,12662,4,152814,12216,0.07994031960422475,no,0,10,-0.2913642198930844,-0.11360069732223563,-0.41913892243608886,-0.3042516465504906,-0.305838744217606,-0.24092362521243704,0.7307995953978957,-0.5963927413198837,-0.690619960844651,-0.13624219462432452,-0.8880219149123071,-0.8722947250707861
