Jahr,Bundesland,Wert,Indikator
1906,Nordrhein-Westfalen,2,trocken_monate
1907,Nordrhein-Westfalen,2,trocken_monate
1908,Nordrhein-Westfalen,2,trocken_monate
1909,Nordrhein-Westfalen,2,trocken_monate
1910,Nordrhein-Westfalen,2,trocken_monate
1911,Nordrhein-Westfalen,5,trocken_monate
1912,Nordrhein-Westfalen,1,trocken_monate
1913,Nordrhein-Westfalen,3,trocken_monate
1914,Nordrhein-Westfalen,1,trocken_monate
1915,Nordrhein-Westfalen,3,trocken_monate
1916,Nordrhein-Westfalen,0,trocken_monate
1917,Nordrhein-Westfalen,3,trocken_monate
1918,Nordrhein-Westfalen,3,trocken_monate
1919,Nordrhein-Westfalen,4,trocken_monate
1920,Nordrhein-Westfalen,4,trocken_monate
1921,Nordrhein-Westfalen,9,trocken_monate
1922,Nordrhein-Westfalen,0,trocken_monate
1923,Nordrhein-Westfalen,1,trocken_monate
1924,Nordrhein-Westfalen,3,trocken_monate
1925,Nordrhein-Westfalen,0,trocken_monate
1926,Nordrhein-Westfalen,1,trocken_monate
1927,Nordrhein-Westfalen,2,trocken_monate
1928,Nordrhein-Westfalen,2,trocken_monate
1929,Nordrhein-Westfalen,6,trocken_monate
1930,Nordrhein-Westfalen,3,trocken_monate
1931,Nordrhein-Westfalen,2,trocken_monate
1932,Nordrhein-Westfalen,4,trocken_monate
1933,Nordrhein-Westfalen,4,trocken_monate
1934,Nordrhein-Westfalen,1,trocken_monate
1935,Nordrhein-Westfalen,3,trocken_monate
1936,Nordrhein-Westfalen,2,trocken_monate
1937,Nordrhein-Westfalen,2,trocken_monate
1938,Nordrhein-Westfalen,2,trocken_monate
1939,Nordrhein-Westfalen,1,trocken_monate
1940,Nordrhein-Westfalen,4,trocken_monate
1941,Nordrhein-Westfalen,2,trocken_monate
1942,Nordrhein-Westfalen,4,trocken_monate
1943,Nordrhein-Westfalen,3,trocken_monate
1944,Nordrhein-Westfalen,1,trocken_monate
1945,Nordrhein-Westfalen,1,trocken_monate
1946,Nordrhein-Westfalen,3,trocken_monate
1947,Nordrhein-Westfalen,5,trocken_monate
1948,Nordrhein-Westfalen,5,trocken_monate
1949,Nordrhein-Westfalen,2,trocken_monate
1950,Nordrhein-Westfalen,1,trocken_monate
1951,Nordrhein-Westfalen,1,trocken_monate
1952,Nordrhein-Westfalen,2,trocken_monate
1953,Nordrhein-Westfalen,4,trocken_monate
1954,Nordrhein-Westfalen,2,trocken_monate
1955,Nordrhein-Westfalen,1,trocken_monate
1956,Nordrhein-Westfalen,1,trocken_monate
1957,Nordrhein-Westfalen,2,trocken_monate
1958,Nordrhein-Westfalen,2,trocken_monate
1959,Nordrhein-Westfalen,5,trocken_monate
1960,Nordrhein-Westfalen,2,trocken_monate
1961,Nordrhein-Westfalen,0,trocken_monate
1962,Nordrhein-Westfalen,3,trocken_monate
1963,Nordrhein-Westfalen,3,trocken_monate
1964,Nordrhein-Westfalen,3,trocken_monate
1965,Nordrhein-Westfalen,2,trocken_monate
1966,Nordrhein-Westfalen,1,trocken_monate
1967,Nordrhein-Westfalen,0,trocken_monate
1968,Nordrhein-Westfalen,4,trocken_monate
1969,Nordrhein-Westfalen,3,trocken_monate
1970,Nordrhein-Westfalen,0,trocken_monate
1971,Nordrhein-Westfalen,6,trocken_monate
1972,Nordrhein-Westfalen,4,trocken_monate
1973,Nordrhein-Westfalen,4,trocken_monate
1974,Nordrhein-Westfalen,1,trocken_monate
1975,Nordrhein-Westfalen,3,trocken_monate
1976,Nordrhein-Westfalen,5,trocken_monate
1977,Nordrhein-Westfalen,2,trocken_monate
1978,Nordrhein-Westfalen,4,trocken_monate
1979,Nordrhein-Westfalen,2,trocken_monate
1980,Nordrhein-Westfalen,1,trocken_monate
1981,Nordrhein-Westfalen,1,trocken_monate
1982,Nordrhein-Westfalen,3,trocken_monate
1983,Nordrhein-Westfalen,3,trocken_monate
1984,Nordrhein-Westfalen,2,trocken_monate
1985,Nordrhein-Westfalen,2,trocken_monate
1986,Nordrhein-Westfalen,1,trocken_monate
1987,Nordrhein-Westfalen,1,trocken_monate
1988,Nordrhein-Westfalen,2,trocken_monate
1989,Nordrhein-Westfalen,3,trocken_monate
1990,Nordrhein-Westfalen,3,trocken_monate
1991,Nordrhein-Westfalen,4,trocken_monate
1992,Nordrhein-Westfalen,1,trocken_monate
1993,Nordrhein-Westfalen,3,trocken_monate
1994,Nordrhein-Westfalen,1,trocken_monate
1995,Nordrhein-Westfalen,1,trocken_monate
1996,Nordrhein-Westfalen,4,trocken_monate
1997,Nordrhein-Westfalen,2,trocken_monate
1998,Nordrhein-Westfalen,1,trocken_monate
1999,Nordrhein-Westfalen,0,trocken_monate
2000,Nordrhein-Westfalen,1,trocken_monate
2001,Nordrhein-Westfalen,1,trocken_monate
2002,Nordrhein-Westfalen,0,trocken_monate
2003,Nordrhein-Westfalen,2,trocken_monate
2004,Nordrhein-Westfalen,0,trocken_monate
2005,Nordrhein-Westfalen,0,trocken_monate
2006,Nordrhein-Westfalen,2,trocken_monate
2007,Nordrhein-Westfalen,1,trocken_monate
2008,Nordrhein-Westfalen,0,trocken_monate
2009,Nordrhein-Westfalen,2,trocken_monate
2010,Nordrhein-Westfalen,2,trocken_monate
2011,Nordrhein-Westfalen,4,trocken_monate
2012,Nordrhein-Westfalen,3,trocken_monate
2013,Nordrhein-Westfalen,4,trocken_monate
2014,Nordrhein-Westfalen,1,trocken_monate
2015,Nordrhein-Westfalen,3,trocken_monate
2016,Nordrhein-Westfalen,2,trocken_monate
2017,Nordrhein-Westfalen,1,trocken_monate
2018,Nordrhein-Westfalen,5,trocken_monate
2019,Nordrhein-Westfalen,2,trocken_monate
2020,Nordrhein-Westfalen,3,trocken_monate
2021,Nordrhein-Westfalen,1,trocken_monate
2022,Nordrhein-Westfalen,4,trocken_monate
2023,Nordrhein-Westfalen,0,trocken_monate
2024,Nordrhein-Westfalen,0,trocken_monate
2025,Nordrhein-Westfalen,4,trocken_monate
2026,Nordrhein-Westfalen,2,trocken_monate
1881,Rheinland-Pfalz,1,trocken_monate
1882,Rheinland-Pfalz,1,trocken_monate
1883,Rheinland-Pfalz,3,trocken_monate
1884,Rheinland-Pfalz,4,trocken_monate
1885,Rheinland-Pfalz,1,trocken_monate
1886,Rheinland-Pfalz,2,trocken_monate
1887,Rheinland-Pfalz,3,trocken_monate
1888,Rheinland-Pfalz,5,trocken_monate
1889,Rheinland-Pfalz,2,trocken_monate
1890,Rheinland-Pfalz,4,trocken_monate
1891,Rheinland-Pfalz,1,trocken_monate
1892,Rheinland-Pfalz,3,trocken_monate
1893,Rheinland-Pfalz,3,trocken_monate
1894,Rheinland-Pfalz,1,trocken_monate
1895,Rheinland-Pfalz,2,trocken_monate
1896,Rheinland-Pfalz,3,trocken_monate
1897,Rheinland-Pfalz,2,trocken_monate
1898,Rheinland-Pfalz,3,trocken_monate
1899,Rheinland-Pfalz,4,trocken_monate
1900,Rheinland-Pfalz,3,trocken_monate
1901,Rheinland-Pfalz,3,trocken_monate
1902,Rheinland-Pfalz,2,trocken_monate
1903,Rheinland-Pfalz,2,trocken_monate
1904,Rheinland-Pfalz,1,trocken_monate
1905,Rheinland-Pfalz,2,trocken_monate
1906,Rheinland-Pfalz,1,trocken_monate
1907,Rheinland-Pfalz,0,trocken_monate
1908,Rheinland-Pfalz,3,trocken_monate
1909,Rheinland-Pfalz,1,trocken_monate
1910,Rheinland-Pfalz,3,trocken_monate
1911,Rheinland-Pfalz,5,trocken_monate
1912,Rheinland-Pfalz,1,trocken_monate
1913,Rheinland-Pfalz,2,trocken_monate
1914,Rheinland-Pfalz,1,trocken_monate
1915,Rheinland-Pfalz,2,trocken_monate
1916,Rheinland-Pfalz,0,trocken_monate
1917,Rheinland-Pfalz,4,trocken_monate
1918,Rheinland-Pfalz,4,trocken_monate
1919,Rheinland-Pfalz,2,trocken_monate
1920,Rheinland-Pfalz,4,trocken_monate
1921,Rheinland-Pfalz,8,trocken_monate
1922,Rheinland-Pfalz,0,trocken_monate
1923,Rheinland-Pfalz,1,trocken_monate
1924,Rheinland-Pfalz,2,trocken_monate
1925,Rheinland-Pfalz,0,trocken_monate
1926,Rheinland-Pfalz,2,trocken_monate
1927,Rheinland-Pfalz,2,trocken_monate
1928,Rheinland-Pfalz,2,trocken_monate
1929,Rheinland-Pfalz,5,trocken_monate
1930,Rheinland-Pfalz,1,trocken_monate
1931,Rheinland-Pfalz,2,trocken_monate
1932,Rheinland-Pfalz,3,trocken_monate
1933,Rheinland-Pfalz,5,trocken_monate
1934,Rheinland-Pfalz,4,trocken_monate
1935,Rheinland-Pfalz,2,trocken_monate
1936,Rheinland-Pfalz,2,trocken_monate
1937,Rheinland-Pfalz,2,trocken_monate
1938,Rheinland-Pfalz,4,trocken_monate
1939,Rheinland-Pfalz,1,trocken_monate
1940,Rheinland-Pfalz,2,trocken_monate
1941,Rheinland-Pfalz,1,trocken_monate
1942,Rheinland-Pfalz,3,trocken_monate
1943,Rheinland-Pfalz,3,trocken_monate
1944,Rheinland-Pfalz,4,trocken_monate
1945,Rheinland-Pfalz,2,trocken_monate
1946,Rheinland-Pfalz,3,trocken_monate
1947,Rheinland-Pfalz,5,trocken_monate
1948,Rheinland-Pfalz,4,trocken_monate
1949,Rheinland-Pfalz,3,trocken_monate
1950,Rheinland-Pfalz,3,trocken_monate
1951,Rheinland-Pfalz,2,trocken_monate
1952,Rheinland-Pfalz,3,trocken_monate
1953,Rheinland-Pfalz,6,trocken_monate
1954,Rheinland-Pfalz,2,trocken_monate
1955,Rheinland-Pfalz,3,trocken_monate
1956,Rheinland-Pfalz,1,trocken_monate
1957,Rheinland-Pfalz,3,trocken_monate
1958,Rheinland-Pfalz,1,trocken_monate
1959,Rheinland-Pfalz,4,trocken_monate
1960,Rheinland-Pfalz,1,trocken_monate
1961,Rheinland-Pfalz,1,trocken_monate
1962,Rheinland-Pfalz,2,trocken_monate
1963,Rheinland-Pfalz,5,trocken_monate
1964,Rheinland-Pfalz,2,trocken_monate
1965,Rheinland-Pfalz,2,trocken_monate
1966,Rheinland-Pfalz,1,trocken_monate
1967,Rheinland-Pfalz,0,trocken_monate
1968,Rheinland-Pfalz,1,trocken_monate
1969,Rheinland-Pfalz,3,trocken_monate
1970,Rheinland-Pfalz,0,trocken_monate
1971,Rheinland-Pfalz,7,trocken_monate
1972,Rheinland-Pfalz,4,trocken_monate
1973,Rheinland-Pfalz,3,trocken_monate
1974,Rheinland-Pfalz,1,trocken_monate
1975,Rheinland-Pfalz,3,trocken_monate
1976,Rheinland-Pfalz,6,trocken_monate
1977,Rheinland-Pfalz,2,trocken_monate
1978,Rheinland-Pfalz,3,trocken_monate
1979,Rheinland-Pfalz,1,trocken_monate
1980,Rheinland-Pfalz,0,trocken_monate
1981,Rheinland-Pfalz,1,trocken_monate
1982,Rheinland-Pfalz,1,trocken_monate
1983,Rheinland-Pfalz,1,trocken_monate
1984,Rheinland-Pfalz,0,trocken_monate
1985,Rheinland-Pfalz,2,trocken_monate
1986,Rheinland-Pfalz,1,trocken_monate
1987,Rheinland-Pfalz,2,trocken_monate
1988,Rheinland-Pfalz,2,trocken_monate
1989,Rheinland-Pfalz,1,trocken_monate
1990,Rheinland-Pfalz,3,trocken_monate
1991,Rheinland-Pfalz,3,trocken_monate
1992,Rheinland-Pfalz,2,trocken_monate
1993,Rheinland-Pfalz,5,trocken_monate
1994,Rheinland-Pfalz,0,trocken_monate
1995,Rheinland-Pfalz,1,trocken_monate
1996,Rheinland-Pfalz,5,trocken_monate
1997,Rheinland-Pfalz,4,trocken_monate
1998,Rheinland-Pfalz,1,trocken_monate
1999,Rheinland-Pfalz,1,trocken_monate
2000,Rheinland-Pfalz,0,trocken_monate
2001,Rheinland-Pfalz,1,trocken_monate
2002,Rheinland-Pfalz,2,trocken_monate
2003,Rheinland-Pfalz,4,trocken_monate
2004,Rheinland-Pfalz,2,trocken_monate
2005,Rheinland-Pfalz,0,trocken_monate
2006,Rheinland-Pfalz,2,trocken_monate
2007,Rheinland-Pfalz,2,trocken_monate
2008,Rheinland-Pfalz,1,trocken_monate
2009,Rheinland-Pfalz,1,trocken_monate
2010,Rheinland-Pfalz,2,trocken_monate
2011,Rheinland-Pfalz,6,trocken_monate
2012,Rheinland-Pfalz,2,trocken_monate
2013,Rheinland-Pfalz,2,trocken_monate
2014,Rheinland-Pfalz,3,trocken_monate
2015,Rheinland-Pfalz,4,trocken_monate
2016,Rheinland-Pfalz,3,trocken_monate
2017,Rheinland-Pfalz,2,trocken_monate
2018,Rheinland-Pfalz,6,trocken_monate
2019,Rheinland-Pfalz,2,trocken_monate
2020,Rheinland-Pfalz,4,trocken_monate
2021,Rheinland-Pfalz,2,trocken_monate
2022,Rheinland-Pfalz,3,trocken_monate
2023,Rheinland-Pfalz,2,trocken_monate
2024,Rheinland-Pfalz,0,trocken_monate
2025,Rheinland-Pfalz,6,trocken_monate
2026,Rheinland-Pfalz,2,trocken_monate
1881,Saarland,2,trocken_monate
1882,Saarland,1,trocken_monate
1883,Saarland,3,trocken_monate
1884,Saarland,4,trocken_monate
1885,Saarland,1,trocken_monate
1886,Saarland,2,trocken_monate
1887,Saarland,3,trocken_monate
1888,Saarland,4,trocken_monate
1889,Saarland,1,trocken_monate
1890,Saarland,3,trocken_monate
1891,Saarland,2,trocken_monate
1892,Saarland,4,trocken_monate
1893,Saarland,4,trocken_monate
1894,Saarland,0,trocken_monate
1895,Saarland,2,trocken_monate
1896,Saarland,4,trocken_monate
1897,Saarland,3,trocken_monate
1898,Saarland,3,trocken_monate
1899,Saarland,5,trocken_monate
1900,Saarland,5,trocken_monate
1901,Saarland,2,trocken_monate
1902,Saarland,2,trocken_monate
1903,Saarland,4,trocken_monate
1904,Saarland,1,trocken_monate
1905,Saarland,4,trocken_monate
1906,Saarland,2,trocken_monate
1907,Saarland,2,trocken_monate
1908,Saarland,1,trocken_monate
1909,Saarland,2,trocken_monate
1910,Saarland,2,trocken_monate
1911,Saarland,5,trocken_monate
1912,Saarland,1,trocken_monate
1913,Saarland,0,trocken_monate
1914,Saarland,2,trocken_monate
1915,Saarland,2,trocken_monate
1916,Saarland,0,trocken_monate
1917,Saarland,4,trocken_monate
1918,Saarland,1,trocken_monate
1919,Saarland,3,trocken_monate
1920,Saarland,5,trocken_monate
1921,Saarland,7,trocken_monate
1922,Saarland,0,trocken_monate
1923,Saarland,1,trocken_monate
1924,Saarland,1,trocken_monate
1925,Saarland,1,trocken_monate
1926,Saarland,2,trocken_monate
1927,Saarland,1,trocken_monate
1928,Saarland,3,trocken_monate
1929,Saarland,5,trocken_monate
1930,Saarland,1,trocken_monate
1931,Saarland,1,trocken_monate
1932,Saarland,2,trocken_monate
1933,Saarland,4,trocken_monate
1934,Saarland,3,trocken_monate
1935,Saarland,2,trocken_monate
1936,Saarland,2,trocken_monate
1937,Saarland,3,trocken_monate
1938,Saarland,4,trocken_monate
1939,Saarland,1,trocken_monate
1940,Saarland,2,trocken_monate
1941,Saarland,3,trocken_monate
1942,Saarland,3,trocken_monate
1943,Saarland,1,trocken_monate
1944,Saarland,3,trocken_monate
1945,Saarland,2,trocken_monate
1946,Saarland,2,trocken_monate
1947,Saarland,4,trocken_monate
1948,Saarland,2,trocken_monate
1949,Saarland,4,trocken_monate
1950,Saarland,2,trocken_monate
1951,Saarland,1,trocken_monate
1952,Saarland,3,trocken_monate
1953,Saarland,8,trocken_monate
1954,Saarland,2,trocken_monate
1955,Saarland,3,trocken_monate
1956,Saarland,1,trocken_monate
1957,Saarland,2,trocken_monate
1958,Saarland,0,trocken_monate
1959,Saarland,4,trocken_monate
1960,Saarland,1,trocken_monate
1961,Saarland,1,trocken_monate
1962,Saarland,2,trocken_monate
1963,Saarland,5,trocken_monate
1964,Saarland,2,trocken_monate
1965,Saarland,2,trocken_monate
1966,Saarland,1,trocken_monate
1967,Saarland,0,trocken_monate
1968,Saarland,1,trocken_monate
1969,Saarland,2,trocken_monate
1970,Saarland,0,trocken_monate
1971,Saarland,6,trocken_monate
1972,Saarland,3,trocken_monate
1973,Saarland,2,trocken_monate
1974,Saarland,1,trocken_monate
1975,Saarland,3,trocken_monate
1976,Saarland,6,trocken_monate
1977,Saarland,2,trocken_monate
1978,Saarland,3,trocken_monate
1979,Saarland,2,trocken_monate
1980,Saarland,0,trocken_monate
1981,Saarland,0,trocken_monate
1982,Saarland,3,trocken_monate
1983,Saarland,2,trocken_monate
1984,Saarland,1,trocken_monate
1985,Saarland,3,trocken_monate
1986,Saarland,1,trocken_monate
1987,Saarland,1,trocken_monate
1988,Saarland,2,trocken_monate
1989,Saarland,1,trocken_monate
1990,Saarland,2,trocken_monate
1991,Saarland,3,trocken_monate
1992,Saarland,2,trocken_monate
1993,Saarland,6,trocken_monate
1994,Saarland,0,trocken_monate
1995,Saarland,0,trocken_monate
1996,Saarland,5,trocken_monate
1997,Saarland,5,trocken_monate
1998,Saarland,2,trocken_monate
1999,Saarland,1,trocken_monate
2000,Saarland,1,trocken_monate
2001,Saarland,1,trocken_monate
2002,Saarland,1,trocken_monate
2003,Saarland,4,trocken_monate
2004,Saarland,1,trocken_monate
2005,Saarland,1,trocken_monate
2006,Saarland,4,trocken_monate
2007,Saarland,2,trocken_monate
2008,Saarland,0,trocken_monate
2009,Saarland,2,trocken_monate
2010,Saarland,1,trocken_monate
2011,Saarland,6,trocken_monate
2012,Saarland,2,trocken_monate
2013,Saarland,0,trocken_monate
2014,Saarland,4,trocken_monate
2015,Saarland,5,trocken_monate
2016,Saarland,4,trocken_monate
2017,Saarland,1,trocken_monate
2018,Saarland,5,trocken_monate
2019,Saarland,2,trocken_monate
2020,Saarland,3,trocken_monate
2021,Saarland,2,trocken_monate
2022,Saarland,3,trocken_monate
2023,Saarland,4,trocken_monate
2024,Saarland,0,trocken_monate
2025,Saarland,5,trocken_monate
2026,Saarland,2,trocken_monate
1881,Sachsen,4,trocken_monate
1882,Sachsen,2,trocken_monate
1883,Sachsen,3,trocken_monate
1884,Sachsen,1,trocken_monate
1885,Sachsen,2,trocken_monate
1886,Sachsen,1,trocken_monate
1887,Sachsen,4,trocken_monate
1888,Sachsen,2,trocken_monate
1889,Sachsen,3,trocken_monate
1890,Sachsen,4,trocken_monate
1891,Sachsen,2,trocken_monate
1892,Sachsen,3,trocken_monate
1893,Sachsen,2,trocken_monate
1894,Sachsen,2,trocken_monate
1895,Sachsen,0,trocken_monate
1896,Sachsen,2,trocken_monate
1897,Sachsen,2,trocken_monate
1898,Sachsen,1,trocken_monate
1899,Sachsen,3,trocken_monate
1900,Sachsen,0,trocken_monate
1901,Sachsen,0,trocken_monate
1902,Sachsen,3,trocken_monate
1903,Sachsen,3,trocken_monate
1904,Sachsen,4,trocken_monate
1905,Sachsen,0,trocken_monate
1906,Sachsen,3,trocken_monate
1907,Sachsen,2,trocken_monate
1908,Sachsen,3,trocken_monate
1909,Sachsen,3,trocken_monate
1910,Sachsen,2,trocken_monate
1911,Sachsen,4,trocken_monate
1912,Sachsen,0,trocken_monate
1913,Sachsen,2,trocken_monate
1914,Sachsen,4,trocken_monate
1915,Sachsen,1,trocken_monate
1916,Sachsen,1,trocken_monate
1917,Sachsen,3,trocken_monate
1918,Sachsen,3,trocken_monate
1919,Sachsen,3,trocken_monate
1920,Sachsen,3,trocken_monate
1921,Sachsen,2,trocken_monate
1922,Sachsen,0,trocken_monate
1923,Sachsen,2,trocken_monate
1924,Sachsen,4,trocken_monate
1925,Sachsen,2,trocken_monate
1926,Sachsen,1,trocken_monate
1927,Sachsen,1,trocken_monate
1928,Sachsen,1,trocken_monate
1929,Sachsen,4,trocken_monate
1930,Sachsen,4,trocken_monate
1931,Sachsen,2,trocken_monate
1932,Sachsen,3,trocken_monate
1933,Sachsen,5,trocken_monate
1934,Sachsen,3,trocken_monate
1935,Sachsen,2,trocken_monate
1936,Sachsen,1,trocken_monate
1937,Sachsen,0,trocken_monate
1938,Sachsen,1,trocken_monate
1939,Sachsen,0,trocken_monate
1940,Sachsen,4,trocken_monate
1941,Sachsen,0,trocken_monate
1942,Sachsen,3,trocken_monate
1943,Sachsen,5,trocken_monate
1944,Sachsen,1,trocken_monate
1945,Sachsen,1,trocken_monate
1946,Sachsen,4,trocken_monate
1947,Sachsen,5,trocken_monate
1948,Sachsen,6,trocken_monate
1949,Sachsen,2,trocken_monate
1950,Sachsen,1,trocken_monate
1951,Sachsen,4,trocken_monate
1952,Sachsen,2,trocken_monate
1953,Sachsen,5,trocken_monate
1954,Sachsen,3,trocken_monate
1955,Sachsen,2,trocken_monate
1956,Sachsen,0,trocken_monate
1957,Sachsen,3,trocken_monate
1958,Sachsen,1,trocken_monate
1959,Sachsen,6,trocken_monate
1960,Sachsen,2,trocken_monate
1961,Sachsen,3,trocken_monate
1962,Sachsen,3,trocken_monate
1963,Sachsen,4,trocken_monate
1964,Sachsen,5,trocken_monate
1965,Sachsen,2,trocken_monate
1966,Sachsen,1,trocken_monate
1967,Sachsen,2,trocken_monate
1968,Sachsen,0,trocken_monate
1969,Sachsen,4,trocken_monate
1970,Sachsen,2,trocken_monate
1971,Sachsen,4,trocken_monate
1972,Sachsen,3,trocken_monate
1973,Sachsen,3,trocken_monate
1974,Sachsen,2,trocken_monate
1975,Sachsen,2,trocken_monate
1976,Sachsen,4,trocken_monate
1977,Sachsen,2,trocken_monate
1978,Sachsen,4,trocken_monate
1979,Sachsen,2,trocken_monate
1980,Sachsen,1,trocken_monate
1981,Sachsen,1,trocken_monate
1982,Sachsen,5,trocken_monate
1983,Sachsen,1,trocken_monate
1984,Sachsen,2,trocken_monate
1985,Sachsen,2,trocken_monate
1986,Sachsen,2,trocken_monate
1987,Sachsen,1,trocken_monate
1988,Sachsen,2,trocken_monate
1989,Sachsen,2,trocken_monate
1990,Sachsen,5,trocken_monate
1991,Sachsen,5,trocken_monate
1992,Sachsen,2,trocken_monate
1993,Sachsen,2,trocken_monate
1994,Sachsen,1,trocken_monate
1995,Sachsen,1,trocken_monate
1996,Sachsen,3,trocken_monate
1997,Sachsen,3,trocken_monate
1998,Sachsen,1,trocken_monate
1999,Sachsen,0,trocken_monate
2000,Sachsen,3,trocken_monate
2001,Sachsen,1,trocken_monate
2002,Sachsen,0,trocken_monate
2003,Sachsen,5,trocken_monate
2004,Sachsen,1,trocken_monate
2005,Sachsen,2,trocken_monate
2006,Sachsen,3,trocken_monate
2007,Sachsen,2,trocken_monate
2008,Sachsen,2,trocken_monate
2009,Sachsen,2,trocken_monate
2010,Sachsen,3,trocken_monate
2011,Sachsen,3,trocken_monate
2012,Sachsen,3,trocken_monate
2013,Sachsen,1,trocken_monate
2014,Sachsen,4,trocken_monate
2015,Sachsen,3,trocken_monate
2016,Sachsen,0,trocken_monate
2017,Sachsen,1,trocken_monate
2018,Sachsen,5,trocken_monate
2019,Sachsen,2,trocken_monate
2020,Sachsen,5,trocken_monate
2021,Sachsen,2,trocken_monate
2022,Sachsen,2,trocken_monate
2023,Sachsen,2,trocken_monate
2024,Sachsen,1,trocken_monate
2025,Sachsen,6,trocken_monate
2026,Sachsen,3,trocken_monate
1881,Sachsen-Anhalt,4,trocken_monate
1882,Sachsen-Anhalt,2,trocken_monate
1883,Sachsen-Anhalt,3,trocken_monate
1884,Sachsen-Anhalt,1,trocken_monate
1885,Sachsen-Anhalt,1,trocken_monate
1886,Sachsen-Anhalt,2,trocken_monate
1887,Sachsen-Anhalt,4,trocken_monate
1888,Sachsen-Anhalt,3,trocken_monate
1889,Sachsen-Anhalt,2,trocken_monate
1890,Sachsen-Anhalt,4,trocken_monate
1891,Sachsen-Anhalt,1,trocken_monate
1892,Sachsen-Anhalt,3,trocken_monate
1893,Sachsen-Anhalt,2,trocken_monate
1894,Sachsen-Anhalt,3,trocken_monate
1895,Sachsen-Anhalt,2,trocken_monate
1896,Sachsen-Anhalt,4,trocken_monate
1897,Sachsen-Anhalt,3,trocken_monate
1898,Sachsen-Anhalt,2,trocken_monate
1899,Sachsen-Anhalt,4,trocken_monate
1900,Sachsen-Anhalt,0,trocken_monate
1901,Sachsen-Anhalt,0,trocken_monate
1902,Sachsen-Anhalt,2,trocken_monate
1903,Sachsen-Anhalt,4,trocken_monate
1904,Sachsen-Anhalt,4,trocken_monate
1905,Sachsen-Anhalt,0,trocken_monate
1906,Sachsen-Anhalt,1,trocken_monate
1907,Sachsen-Anhalt,3,trocken_monate
1908,Sachsen-Anhalt,4,trocken_monate
1909,Sachsen-Anhalt,2,trocken_monate
1910,Sachsen-Anhalt,3,trocken_monate
1911,Sachsen-Anhalt,6,trocken_monate
1912,Sachsen-Anhalt,1,trocken_monate
1913,Sachsen-Anhalt,0,trocken_monate
1914,Sachsen-Anhalt,3,trocken_monate
1915,Sachsen-Anhalt,2,trocken_monate
1916,Sachsen-Anhalt,0,trocken_monate
1917,Sachsen-Anhalt,4,trocken_monate
1918,Sachsen-Anhalt,3,trocken_monate
1919,Sachsen-Anhalt,5,trocken_monate
1920,Sachsen-Anhalt,4,trocken_monate
1921,Sachsen-Anhalt,3,trocken_monate
1922,Sachsen-Anhalt,1,trocken_monate
1923,Sachsen-Anhalt,2,trocken_monate
1924,Sachsen-Anhalt,5,trocken_monate
1925,Sachsen-Anhalt,2,trocken_monate
1926,Sachsen-Anhalt,1,trocken_monate
1927,Sachsen-Anhalt,3,trocken_monate
1928,Sachsen-Anhalt,1,trocken_monate
1929,Sachsen-Anhalt,4,trocken_monate
