Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;Tierschutzallianz;B*;DKP;Die Grauen;du.;MG;MENSCHLICHE WELT;Gesundheitsforschung;V-Partei³;Bündnis C;DIE EINHEIT;DIE VIOLETTEN;FAMILIE;DIE FRAUEN;MIETERPARTEI;Neue Liberale;UNABHÄNGIGE;Übrige;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;AD-DEMOKRATEN;Tierschutzallianz;B*;BGE;DiB;DKP;DM;Die Grauen;du.;MG;MENSCHLICHE WELT;Die Humanisten;Gesundheitsforschung;V-Partei³
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
BY;09776;Lindau (Bodensee);59631;46616;322;46294;0;6425;2699;4936;23120;2848;3798;0;0;1406;0;722;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;46324;0;6138;3235;5987;18869;4819;4164;146;70;1007;399;538;268;267;0;0;9;7;0;0;0;0;0;97;86;6;85;0;0;0;0;0;45;82
BY;09777;Ostallgäu;105237;83924;665;83259;0;8538;4315;7836;43378;4456;8549;0;0;2852;0;1344;0;1724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;0;489;83435;0;9536;4269;7273;37624;8393;9555;248;180;2343;668;926;435;1321;0;0;9;11;0;0;0;0;0;119;93;8;176;0;0;0;0;0;95;153
BY;09778;Unterallgäu;107982;84276;778;83498;0;8624;3382;6111;41581;4886;12213;104;0;3540;0;2208;0;607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;0;642;83634;0;8964;3698;6079;36001;8657;12827;256;352;2672;675;1664;394;686;0;0;8;16;0;0;0;0;0;144;93;9;210;0;0;0;0;0;101;128
BY;09779;Donau-Ries;100218;78803;721;78082;0;17696;3517;5215;36579;2836;8533;0;0;2521;0;1185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525;78278;0;11689;3678;5540;34937;6754;10359;268;278;2243;594;683;322;481;0;0;16;10;0;0;0;0;0;61;73;8;100;0;0;0;0;0;92;92
BY;09780;Oberallgäu;118706;95040;617;94423;0;9971;3445;7813;50491;6546;8712;0;0;5048;0;1112;0;1285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;532;94508;0;10635;4310;9888;42265;10071;9732;276;210;3280;864;810;387;867;0;0;12;17;0;0;0;0;0;305;101;6;211;0;0;0;0;0;116;145
SL;10041;Regionalverband Saarbrücken;246897;183228;2918;180310;57713;57482;23388;10043;0;9830;16694;1386;947;2074;0;0;359;0;0;0;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2772;180456;52434;48290;26073;13409;0;14364;17979;1018;1149;1407;0;0;2755;0;0;112;194;0;0;0;0;0;0;460;0;0;272;0;0;0;0;0;0;540
SL;10042;Merzig-Wadern;79847;62326;929;61397;23966;19481;6478;2081;0;2458;5265;418;0;553;0;0;581;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146;61180;21267;16479;7564;3232;0;4824;5667;341;269;516;0;0;607;0;0;101;24;0;0;0;0;0;0;72;0;0;60;0;0;0;0;0;0;157
SL;10043;Neunkirchen;106805;79951;1560;78391;26355;27067;9114;2688;0;3615;8066;0;0;971;0;0;444;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1490;78461;23850;23751;10423;3673;0;5220;8556;390;500;584;0;0;959;0;0;69;55;0;0;0;0;0;0;97;0;0;135;0;0;0;0;0;0;199
SL;10044;Saarlouis;155321;119855;1915;117940;45258;37078;12858;4167;0;4751;10840;521;0;1181;0;0;1160;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2137;117718;39616;31464;15222;6371;0;8864;11846;579;573;934;0;0;1400;0;0;124;66;0;0;0;0;0;0;154;0;0;159;0;0;0;0;0;0;346
SL;10045;Saarpfalz-Kreis;115221;90412;1579;88833;31390;26668;8816;5193;0;4761;9304;0;0;1188;0;0;1406;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1455;88957;29214;22943;10287;5659;0;7474;10044;381;366;823;0;0;1071;0;0;78;51;0;0;0;0;0;0;157;0;0;156;0;0;0;0;0;0;253
SL;10046;St. Wendel;73173;59639;1107;58532;27173;16735;5058;1944;0;2212;4418;0;0;992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1153;58486;23192;15968;5879;2773;0;3731;4828;228;249;561;0;0;683;0;0;49;37;0;0;0;0;0;0;85;0;0;104;0;0;0;0;0;0;119
BE;11100;Berlin-Ost, Stadt;1046751;792630;9874;782756;149787;116771;253797;80065;0;30882;108787;1314;1689;5077;0;1129;23001;0;0;0;855;813;51;0;0;384;0;1470;432;0;0;1537;0;0;0;0;0;0;716;0;0;4199;8997;783633;151288;118241;204400;81810;0;49917;116022;4250;0;3231;11554;1298;19128;0;0;0;694;473;210;0;0;0;480;2964;3393;1134;1832;4571;1238;0;1294;0;3047;1164
BE;11200;Berlin-West, Stadt;1456319;1099504;16786;1082718;310509;275001;123767;150870;0;74171;103424;1691;262;643;0;1534;30334;0;0;0;988;2220;421;0;0;288;0;2830;340;0;766;0;0;0;0;0;0;439;636;0;0;1584;14095;1085409;273033;216012;146770;153137;0;117129;109148;6644;0;2123;13861;1908;19899;0;0;0;923;725;263;0;0;0;431;3962;4074;551;2380;5438;1794;0;1850;0;1785;1569
BB;12051;Brandenburg an der Havel, Stadt;59272;38952;654;38298;13026;10470;5300;1274;0;1364;5772;258;0;633;0;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;38358;10734;7898;6618;1782;0;2348;6619;0;223;473;701;80;472;0;0;0;23;0;0;0;0;0;0;151;0;87;149;0;0;0;0;0;0;0
BB;12052;Cottbus, Stadt;79990;58129;935;57194;14894;10017;10137;2331;0;3420;13291;0;0;0;0;0;1951;0;0;0;0;0;0;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875;804;57325;13153;8802;10627;2203;0;4616;13905;0;590;432;1123;85;1059;0;0;0;65;0;0;0;0;0;0;294;0;169;202;0;0;0;0;0;0;0
BB;12053;Frankfurt (Oder), Stadt;45822;31722;462;31260;8486;4597;7235;948;0;1480;6961;129;149;321;0;0;608;0;0;0;79;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;450;31272;7262;4944;6748;1491;0;1918;6851;0;219;285;638;36;510;0;0;0;51;0;0;0;0;0;0;148;0;56;115;0;0;0;0;0;0;0
BB;12054;Potsdam, Stadt;132891;104722;1165;103557;21213;27527;20432;9188;0;7554;12132;581;0;1195;0;0;3087;0;0;0;0;0;0;0;0;0;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;950;103772;22421;18947;22012;11347;0;8466;13245;0;322;721;2176;280;2314;0;0;0;108;0;0;0;0;0;0;761;0;207;445;0;0;0;0;0;0;0
BB;12060;Barnim;150338;111712;1511;110201;30186;18427;24563;5582;0;4718;22064;0;0;3008;0;0;1098;0;0;0;0;0;0;0;0;0;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1358;110354;28004;16891;22696;5521;0;6827;22721;0;891;1763;2137;208;1426;0;0;0;86;0;0;0;0;0;0;487;0;243;453;0;0;0;0;0;0;0
BB;12061;Dahme-Spreewald;135794;103662;1775;101887;30492;20619;16880;4312;0;4855;20899;689;0;2746;0;0;0;0;0;0;0;0;0;0;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1494;102168;27273;17721;16595;4758;0;7281;21872;0;906;1489;1868;187;1231;0;0;0;48;0;0;0;0;0;0;345;0;206;388;0;0;0;0;0;0;0
BB;12062;Elbe-Elster;87876;65488;1384;64104;20522;10795;9531;1689;0;3090;14876;0;0;3332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;1252;64236;19024;9952;9503;1624;0;4187;15543;0;851;1290;996;83;596;0;0;0;49;0;0;0;0;0;0;216;0;54;268;0;0;0;0;0;0;0
BB;12063;Havelland;130447;96218;1421;94797;29074;21052;14534;5281;0;4989;16682;385;0;1181;0;0;1285;0;0;0;39;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1219;94999;27383;18309;13937;5868;0;7019;17096;0;702;842;1687;153;1221;0;0;0;59;0;0;0;0;0;0;322;0;90;311;0;0;0;0;0;0;0
BB;12064;Märkisch-Oderland;159563;117950;1781;116169;33882;18780;24811;6194;0;4913;23756;0;0;3016;0;0;0;0;0;0;0;0;0;0;0;0;817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1722;116228;29447;18392;23521;5198;0;7668;24213;0;887;1623;2255;202;1600;0;0;0;67;0;0;0;0;0;0;530;0;311;314;0;0;0;0;0;0;0
BB;12065;Oberhavel;171134;128261;1941;126320;36710;29362;19070;5661;0;6305;23650;873;0;2093;0;0;2305;0;0;0;0;0;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1734;126527;35406;23552;18912;7110;0;9192;24467;0;1235;1317;2564;187;1564;0;0;0;79;0;0;0;0;0;0;456;0;168;318;0;0;0;0;0;0;0
BB;12066;Oberspreewald-Lausitz;94308;67816;1326;66490;18069;11394;11711;2081;0;3884;17087;39;0;1727;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;1114;66702;17178;10683;10878;1798;0;4595;17245;0;984;905;986;76;710;0;0;0;62;0;0;0;0;0;0;227;0;53;322;0;0;0;0;0;0;0
BB;12067;Oder-Spree;148937;108329;1630;106699;28858;19001;19166;3556;0;5528;23300;627;1220;2141;0;0;1974;0;0;0;319;0;0;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713;1603;106726;26626;17758;19454;4405;0;7323;23626;0;1290;1479;1882;244;1506;0;0;0;180;0;0;0;0;0;0;433;0;188;332;0;0;0;0;0;0;0
BB;12068;Ostprignitz-Ruppin;83395;56818;857;55961;17505;12062;10629;1804;0;1823;10038;0;0;780;0;0;867;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317;851;55967;16663;11405;9383;2214;0;2977;10345;0;524;556;734;89;641;0;0;0;68;0;0;0;0;0;0;165;0;40;163;0;0;0;0;0;0;0
BB;12069;Potsdam-Mittelmark;171603;133580;2007;131573;41107;32835;17141;7904;0;8938;18776;724;0;2397;0;0;1199;0;0;0;0;0;0;0;0;0;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;1708;131872;38193;25485;19037;9577;0;12101;20265;0;783;1460;2155;219;1476;0;0;0;65;0;0;0;0;0;0;488;0;205;363;0;0;0;0;0;0;0
BB;12070;Prignitz;65244;45333;637;44696;13792;11908;7392;1052;0;1642;7651;0;0;463;0;0;396;0;0;0;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;650;44683;13568;9759;7333;1331;0;2605;8197;0;313;419;441;42;347;0;0;0;112;0;0;0;0;0;0;126;0;28;62;0;0;0;0;0;0;0
BB;12071;Spree-Neiße;98686;73984;1455;72529;21961;12002;10222;1988;0;4006;19485;0;0;0;0;0;1261;0;0;0;0;0;0;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1381;1281;72703;18213;10927;10829;1890;0;5325;21000;0;847;674;1278;119;839;0;0;0;59;0;0;0;0;0;0;290;0;127;286;0;0;0;0;0;0;0
BB;12072;Teltow-Fläming;135020;99222;1666;97556;29752;19886;15807;4498;0;4886;18885;620;0;2560;0;0;289;0;0;0;0;0;0;0;0;0;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1410;97812;26469;18122;15353;4586;0;7504;19521;0;694;1336;1916;146;1231;0;0;0;58;0;0;0;0;0;0;340;0;161;375;0;0;0;0;0;0;0
BB;12073;Uckermark;101239;70247;1136;69111;22628;14162;11936;1910;0;2339;13899;0;0;954;0;0;1065;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120;69127;20822;12275;12285;2268;0;3533;14372;0;732;698;706;60;728;0;0;0;38;0;0;0;0;0;0;287;0;121;202;0;0;0;0;0;0;0
MV;13003;Rostock, Hansestadt;168771;121903;1334;120569;32564;22656;31962;6900;0;5267;16717;0;0;1014;0;473;2700;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1281;120622;34313;19805;26688;8434;0;7662;17701;0;657;687;1467;287;2217;0;0;0;246;0;0;0;0;0;0;458;0;0;0;0;0;0;0;0;0;0
MV;13004;Schwerin, Landeshauptstadt;76665;55594;706;54888;15602;12243;11067;2493;0;2707;8144;0;349;1804;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;551;55043;16551;10217;10491;2934;0;3650;8594;0;368;694;554;52;691;0;0;0;92;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0
MV;13071;Mecklenburgische Seenplatte;218185;150988;1994;148994;51124;22392;30508;4842;0;6926;28584;0;1466;2218;0;0;690;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1846;149142;51417;20403;28175;4724;0;8420;29209;0;1685;1255;1717;175;1228;0;0;0;210;0;0;0;0;0;0;524;0;0;0;0;0;0;0;0;0;0
MV;13072;Landkreis Rostock;176437;128445;1566;126879;46116;21635;21985;4666;0;6977;22145;0;794;1752;0;118;432;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1452;126993;45732;18843;20448;4960;0;8315;23068;0;1257;1031;1609;168;1045;0;0;0;191;0;0;0;0;0;0;326;0;0;0;0;0;0;0;0;0;0
MV;13073;Vorpommern-Rügen;187092;130065;1473;128592;56972;14738;20578;3067;0;3802;25595;0;816;1256;1356;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1700;128365;43496;15681;23156;5154;0;8356;26257;0;1146;990;2207;133;1181;0;0;0;200;0;0;0;0;0;0;408;0;0;0;0;0;0;0;0;0;0
MV;13074;Nordwestmecklenburg;128283;90331;1113;89218;26345;23325;14147;3784;0;4428;14791;0;794;1472;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;968;89363;29256;16864;14603;4039;0;5523;15167;0;944;674;1087;90;745;0;0;0;112;0;0;0;0;0;0;259;0;0;0;0;0;0;0;0;0;0
MV;13075;Vorpommern-Greifswald;195069;136197;1906;134291;47265;17620;21257;4153;0;7238;31014;0;2375;1612;805;0;809;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1823;134374;43858;15811;21941;5486;0;8478;30524;0;2654;976;2353;132;1396;0;0;0;130;0;0;0;0;0;0;635;0;0;0;0;0;0;0;0;0;0
MV;13076;Ludwigslust-Parchim;174112;125064;1650;123414;40674;26828;19626;3841;0;6554;21466;0;1383;2666;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;1456;123608;42640;22065;19866;3783;0;7491;21889;0;1697;1236;1513;168;806;0;0;0;185;0;0;0;0;0;0;269;0;0;0;0;0;0;0;0;0;0
SN;14511;Chemnitz, Stadt;195929;147218;1665;145553;38653;22413;28213;6157;0;9535;34958;1403;0;0;0;0;3432;0;0;0;0;789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1347;145871;36270;17373;28010;6818;0;12184;35456;874;1149;1068;2042;308;2746;0;0;0;156;255;0;0;0;0;0;478;407;0;0;0;0;0;0;0;0;277
SN;14521;Erzgebirgskreis;288076;217887;3980;213907;74821;19724;33083;5853;0;15205;63519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1702;3397;214490;66401;20503;30765;4956;0;15648;61991;680;3491;2987;3055;514;1959;0;0;0;170;122;0;0;0;0;0;606;361;0;0;0;0;0;0;0;0;281
SN;14522;Mittelsachsen;256511;192490;2628;189862;62405;22166;27541;6025;0;11928;58025;0;0;0;0;0;0;0;0;0;0;1772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2261;190229;53740;19036;27731;5244;0;14991;57748;835;2457;2015;2497;429;1856;0;0;0;189;431;0;0;0;0;0;467;334;0;0;0;0;0;0;0;0;229
SN;14523;Vogtlandkreis;193081;142775;2420;140355;49104;15538;21809;5292;0;7836;36428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4348;1914;140861;42604;16043;22578;4266;0;10154;37217;415;1437;1299;2046;311;1495;0;0;0;144;79;0;0;0;0;0;355;255;0;0;0;0;0;0;0;0;163
SN;14524;Zwickau;269048;196813;8306;188507;64079;22960;45024;8204;0;22865;11136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14239;2660;194153;58860;21055;31813;5750;0;15029;50445;643;1734;2402;2754;373;1930;0;0;0;221;120;0;0;0;0;0;441;322;0;0;0;0;0;0;0;0;261
SN;14612;Dresden, Stadt;429448;339619;3836;335783;82849;41523;66450;26538;0;24325;72782;4325;1859;2136;0;3272;8335;0;0;0;323;1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2965;336654;79111;34421;59222;29337;0;33402;75819;2536;2292;2856;4381;1944;6616;0;0;0;377;492;0;0;0;0;0;1749;1403;0;0;0;0;0;0;0;0;696
SN;14625;Bautzen;252642;191367;2934;188433;57303;18812;28104;4313;0;11355;61570;233;292;4194;0;350;342;0;0;0;49;737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;779;2897;188470;50780;17180;26419;4955;0;15014;61160;776;2735;3011;2523;593;1612;0;0;0;171;280;0;0;0;0;0;662;367;0;0;0;0;0;0;0;0;232
SN;14626;Görlitz;213021;156089;2446;153643;48256;16801;20853;4995;0;7661;49834;0;0;3521;0;0;0;0;0;0;0;1722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2369;153720;41000;14249;21534;4476;0;10810;50551;516;2337;2464;2285;368;1444;0;0;0;128;362;0;0;0;0;0;658;290;0;0;0;0;0;0;0;0;248
SN;14627;Meißen;201310;152988;2056;150932;55326;13486;19122;5051;0;7991;46765;0;1928;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2075;150913;39406;13148;20111;5531;0;13156;49615;579;2279;1585;2119;389;1398;0;0;0;119;312;0;0;0;0;0;601;330;0;0;0;0;0;0;0;0;235
SN;14628;Sächsische Schweiz-Osterzgebirge;202580;156342;2443;153899;44354;11100;22614;4575;0;9933;57554;0;0;0;0;0;0;0;0;0;0;2319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1450;1967;154375;39581;12040;19708;4643;0;12795;54749;483;2875;2186;1975;456;1278;0;0;0;119;437;0;0;0;0;0;533;300;0;0;0;0;0;0;0;0;217
SN;14713;Leipzig, Stadt;448372;336605;3188;333417;86697;50117;75080;26008;0;19126;58670;1325;0;3910;0;0;9364;0;0;0;407;930;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1449;2891;333714;75733;43399;70195;29454;0;28431;61065;1817;1847;2745;5432;706;7408;0;0;0;505;440;0;0;0;0;0;2051;1654;0;0;0;0;0;0;0;0;832
SN;14729;Leipzig;215616;161321;2317;159004;54152;18221;24801;6219;0;10048;45563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930;159391;47944;18139;23368;5157;0;12859;42823;505;1793;1580;2298;251;1366;0;0;0;168;100;0;0;0;0;0;510;297;0;0;0;0;0;0;0;0;233
SN;14730;Nordsachsen;163916;118170;1732;116438;38207;16248;20028;3070;0;7641;31244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1607;116563;34321;14519;17173;3021;0;9189;31301;397;1789;1273;1714;167;891;0;0;0;99;60;0;0;0;0;0;340;155;0;0;0;0;0;0;0;0;154
ST;15001;Dessau-Roßlau, Stadt;68441;47733;783;46950;14766;5960;8562;3362;0;2772;9828;0;351;1003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;655;47078;13820;6755;8543;2225;0;3830;9442;0;417;483;0;0;400;0;0;0;76;0;0;0;0;671;0;136;73;0;0;0;0;207;0;0;0;0
ST;15002;Halle (Saale), Stadt;186409;131786;1903;129883;33721;29055;27246;5030;0;8565;21598;0;0;2122;0;0;2023;0;0;0;523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1882;129904;33357;18727;25795;9835;0;11432;22229;0;637;1177;0;0;2692;0;0;0;334;0;0;0;0;1994;0;725;645;0;0;0;0;325;0;0;0;0
ST;15003;Magdeburg, Landeshauptstadt;190332;132096;1791;130305;34411;27796;25621;5849;0;9088;19398;0;602;1426;0;0;0;0;0;0;406;0;0;0;3376;0;0;0;0;2332;0;0;0;0;0;0;0;0;0;0;0;0;1598;130498;34764;22094;25033;7770;0;10622;20512;0;748;1023;0;0;2282;0;0;0;252;0;0;0;0;2687;0;481;753;0;0;0;0;1477;0;0;0;0
ST;15081;Altmarkkreis Salzwedel;70625;47788;680;47108;16516;8928;9030;1747;0;2708;7105;0;0;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;511;47277;16071;8226;8776;1635;0;3162;7352;0;279;311;0;0;455;0;0;0;55;0;0;0;0;533;0;108;116;0;0;0;0;198;0;0;0;0
ST;15082;Anhalt-Bitterfeld;137721;92441;1623;90818;29222;10977;18549;1801;0;5798;20571;0;628;2869;0;0;0;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1467;90974;28102;12399;15944;2197;0;6674;20374;0;748;1598;0;0;713;0;0;0;205;0;0;0;0;1366;0;217;114;0;0;0;0;323;0;0;0;0
ST;15083;Börde;144052;97766;2994;94772;36847;19195;18212;2311;0;6921;0;0;6411;4875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1623;96143;31231;15764;15614;2689;0;7274;18048;0;915;1275;0;0;918;0;0;0;102;0;0;0;0;1433;0;205;145;0;0;0;0;530;0;0;0;0
ST;15084;Burgenlandkreis;151811;103283;1908;101375;34466;13206;17129;2469;0;6690;23342;0;1353;2720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1673;101610;30633;13429;16651;2654;0;7954;24726;0;1226;1307;0;0;863;0;0;0;99;0;0;0;0;1321;0;263;170;0;0;0;0;314;0;0;0;0
ST;15085;Harz;185546;124019;2097;121922;44700;21509;23433;3941;0;5983;19158;0;0;2836;0;0;0;0;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1757;122262;41602;19912;21426;4395;0;8580;20127;0;717;1425;0;0;1169;0;0;0;153;0;0;0;0;1866;0;336;194;0;0;0;0;360;0;0;0;0
ST;15086;Jerichower Land;76734;52733;1557;51176;18263;9979;11404;1229;0;4159;0;0;3208;2934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;51945;16335;8289;8941;1547;0;4139;9857;0;415;799;0;0;395;0;0;0;49;0;0;0;0;704;0;153;68;0;0;0;0;254;0;0;0;0
ST;15087;Mansfeld-Südharz;118664;79205;1423;77782;24074;12322;14429;1973;0;5646;18419;0;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;1276;77929;22322;11773;14034;1616;0;5694;18620;0;786;641;0;0;598;0;0;0;84;0;0;0;0;1160;0;239;101;0;0;0;0;261;0;0;0;0
ST;15088;Saalekreis;156523;109635;1828;107807;34408;15264;18408;2848;0;8859;25635;0;711;1260;0;0;163;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;1640;107995;31950;14200;17363;2968;0;9821;25915;0;882;1172;0;0;1065;0;0;0;167;0;0;0;0;1697;0;282;178;0;0;0;0;335;0;0;0;0
ST;15089;Salzlandkreis;164469;105851;2020;103831;32917;18049;20557;2142;0;6063;20455;0;564;1837;0;0;0;0;0;0;283;0;0;0;726;0;0;0;0;238;0;0;0;0;0;0;0;0;0;0;0;0;1738;104113;32342;16312;18609;2625;0;7587;21247;0;796;1081;0;0;795;0;0;0;157;0;0;0;0;1697;0;193;130;0;0;0;0;542;0;0;0;0
ST;15090;Stendal;95000;63405;1058;62347;19128;11972;11943;1991;0;4680;10926;0;0;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;819;62586;19951;10495;11570;2013;0;4676;11067;0;383;577;0;0;515;0;0;0;63;0;0;0;0;685;0;196;126;0;0;0;0;269;0;0;0;0
ST;15091;Wittenberg;108564;75733;1284;74449;28015;8846;13524;2245;0;3279;13692;0;814;2714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320;1067;74666;24931;10605;12559;2074;0;5110;14885;0;788;1523;0;0;694;0;0;0;51;0;0;0;0;901;0;228;95;0;0;0;0;222;0;0;0;0
